COMMENT_ID,USER_ID,MOVIE_ID,CONTENT,RATING,COMMENT_TIME
955332475,69ae21f6b366769398a266893208e35e,1291835.0,索菲亚·科波拉代表作，两个在异乡萍水相逢的陌生人间产生了暧昧的情愫，然而与大部分观众期望相反，仅仅是发乎情止乎礼。影片叙事较为零散琐碎，孤独与寂寥的感觉在细腻的镜头和比尔·默瑞的绝佳演技中直达观众心底。PS：两人深夜看的费费《甜蜜的生活》实为妙笔。（8.5/10）,4.0,2015-09-01 15:15:17
1896550501,e377b3bf815e822fb0112a80b49c8798,1291835.0,"太闷骚了
这样闷且无聊的人生我自己也有一堆
依旧过着
斯嘉丽在里面太嫩了
少女感爆…爆…爆 棚
",3.0,2019-08-29 00:26:45
756564355,fa370d7ddff9511edfcb0d5646388280,1291838.0,有点虎头蛇尾，但总之还是那句话，他的电影里，没有坏人，即使有，那也是到最后都会变成好人的坏蛋。,3.0,2013-12-22 20:05:14
464611525,62cd96f1b29508c297e73104ca1f8eb0,1291838.0,"2017.09.17 二刷。现在的我也不再是Marco了，像红猪一样得生活着。希望我的变回Marco那一天早点到来。 To fight with dream, passion and honour.",5.0,2011-12-02 21:45:13
1941878026,7c693b4098eadd32638e29c4596e592f,1291838.0,红猪开着飞机无拘无束自由自在，而我满身枷锁寸步难行。飞机是红猪的天堂和向往，唔……,5.0,2019-09-06 19:02:29
716498478,27da20c6901be49f862952f8cd90c19b,1291838.0,宫崎骏难得的一面啊，想起菊与刀中对日本人的描述，很是贴切呢，彬彬有礼的后面藏着一个有点自私、有点粗犷、有点躲避、有点矛盾的小孩子,5.0,2013-08-17 21:19:14
524879016,552a16dfa1c4477553515174710e851a,1291838.0,这世上最可爱的猪，爱死了红色飞机和自由翱翔的样子，还有那片蓝色的海。,4.0,2012-04-26 20:31:52
766346328,98987674fd0093c78b2cb620131b938c,1291838.0,每次都以为要二选一了，结果宫崎骏总是能想出第三条路。宫崎拥有伟大艺术家的克制，只不过有时会悄悄变成虚伪，这种虚伪曾经出现在《卡萨布兰卡》当中。,3.0,2014-01-14 00:32:15
722646823,39f4933629d21473bee0f53abebf198d,1291838.0,老婆，昨天晚上刚看的，感觉没有什么特别的感受，呼呼，就是前段时间去和小马听音乐会，然后里面其中有一首是这个，正好也下载好了就看看，可能理解的不深吧，没有其他宫崎骏动画感受的深，呼呼，老婆，伦家打算再看看影评哈，小猪可笨了呢，只能看影评才会知道电影的好，噗，抱抱！,4.0,2013-09-03 13:15:58
1933460220,8632646f9bc54fb06d806eab06e8b313,1291838.0,没有特别触动的点。两个喜欢着同一个人的女孩子成为了朋友，挺神奇的。童话的世界里没有绝对的坏人，现实生活是不是某种程度也是这样呢，只是有不同的立场和喜好罢了。,3.0,2019-08-31 10:28:52
464229951,70b427429631cf8cf029dc5c4f462df7,1291838.0,萌萌的空贼们、可爱独立坚强的女性角色、善良的人们、帅气的红猪。真正的魅力来自人格，而不是外表。恍惚中失事的飞机在空中连成银河，如此美丽却如此悲伤。画面、色彩和配乐还是如此优美，宫崎骏大师的动画看起来总是如此舒服如此浪漫，还是一贯的正能量，反战。,5.0,2011-12-01 21:26:39
427350173,663d2cf652cf5eacaf0ac2eaffd6cfac,1291838.0,再没有自由飞行员了，现在空艇驾驶员只能为国家，军队，和那些有钱的出资人而飞。。。,,2011-08-19 17:18:21
228828685,d8c9e1b62c441f7677d77d4d4c015084,1291840.0,其實我都沒有資格來對這部電影說三道四 作為一名典型的不及格觀眾 我的觀看跨度一直持續了三天 中間吃喝玩樂 還跑出門去看了一部《趙氏孤兒》.  即使現在讓我復述故事梗概 可能都成問題。反正也無所謂 如果沒有那麼多人追捧它 我的不屑一顧又怎麼會顯得珍貴?,2.0,2010-12-06 22:21:03
235116338,7bfa9afa593eed8993a453eed2d34769,1291840.0,"Meryl Streep! Kenya!

You have to be in Africa to appreciate it.",5.0,2010-03-31 03:01:44
511780861,cb05bfd4b85f5a131dd70282039768bd,1291840.0,i don't want to find out one day that i'm at the end of someone else's life,5.0,2012-03-23 21:01:01
1916753831,508c41a0d372be25e7f99a986b3d93b0,1291840.0,梅姨的人物总是坚韧并飒爽的，这部电影最喜欢的就是梅姨亲送物资到前线的时候，大家肃然起敬的那段，而梅姨依然云淡风轻，没邀功没柔弱，就这么淡然的笑着去到丈夫的面前，眼泪就在这一段下来了！对女主的塑造太棒了！！,5.0,2019-08-19 23:09:21
438875026,32b9368b0d6edac78eed1049434f765b,1291840.0,多年后重温，依然觉得这是最感动我的爱情故事之一，依然觉得两人驾驶飞机穿越森林草原海洋的场景是影史上最美丽最浪漫的镜头之一。,3.0,2011-09-23 11:59:56
1935414343,7a6b6d97dff27f91f843a6e297e7c45b,1291840.0,"“醇酒如美人，佳酿似少年”
生活抛给你的一个个难题与困境，你全都巧妙接住并化解，最终成长为一个优雅与智慧并存的果敢独立女性。❤",5.0,2019-09-01 15:49:04
1941835599,7a766f49dc6ae552d313cd42c1e6b9d4,1291840.0,"去肯尼亚旅游前看的，总体感觉是家庭妇女式的生活剧，两个亮点：
1、原始部落酋长，大字不识，直到他说不允许15岁以上的部落男子参加现代教育，被他的领导智慧拜服；
2、最后的音乐，太美。
",4.0,2019-09-06 18:10:47
1892698096,8a52fa4087a5105000817d34c115f73c,1291840.0,"广袤无垠的非洲大草原太美了。
欣赏Karen的处事态度。
为了Robert Redford而看的，他真的太帅了，明明Brad Pitt和他一类长相，但就是怎么也欣赏不来Pitt。
这是在回家的高铁上看完的，虽然中途睡过去了几次，但电影还是不错的。
",4.0,2019-08-16 18:14:55
545379448,73a0446801b450a68c6909fc37aab0d0,1291840.0,梅姨年轻时的演技就技压全场了。但是剧情重心过于放在感情故事上，使得这部有着宏大背景的作品显得大材小用。不知道原著小说如何。,3.0,2012-06-17 21:14:25
1560157561,7d0a7fa090edbbc92ac2bbc16e99b820,1291840.0,161分钟的电影🎬她再也不需要男爵夫人的称号她自己就是一道光 在人生的道路上有太多的坎坷 能屈能伸 即为成功 在她下跪的那一瞬间 在葬礼上讲述“月桂虽然早开，却比玫瑰早谢”体现了属于她 非洲 自由的 独特的追求…,4.0,2019-08-13 19:57:21
628009368,9add48e67ce367692dcf6f54a1da8ea1,1291843.0,不懂，完全。「2013」，不但1999年我看不懂，2013也看不懂，2017，觉得太牛逼了，吐槽无力。所以说，机器人都有见闻色霸气吗？或者说，见闻色霸气都是程序？,5.0,2013-01-10 21:23:05
312006106,7f1c37520f2f49bfe343433cafe4307a,1291843.0,这个理念很好，但是作为地球人的导演兼编剧，也就止步于地球人啦，也没有过多的去诠释什么。不过以一部动作片的标准衡量，还是不错的，虽然不管打什么招式套路总是那么生硬。,4.0,2011-07-29 14:37:14
590142616,2534f8e1e89294290001b4aeff5b1113,1291843.0,"""I didn't come here to tell you how to end all this, I came here to tell you how to begin."" 结尾那一吻我真是心都碎了 你的现实 未尝不是谁的梦？",5.0,2012-10-11 16:48:35
569517085,45f1e494f89d132985d18fbe2f7c5b69,1291843.0,富有哲理性的剧本加上极具表现力的风格造就了本片，使之成为了科幻动作片中又一丰碑式的作品。,5.0,2012-08-18 01:19:50
882927216,094504fab7e0c3cd3df79b82b604457e,1291843.0,太壓抑了 但劇情還是挺好理解的 現在對AI有很大的恐懼感了 剛好最近因為一些惡夢 對科技都有很大的恐懼 突然不想讓科技文明再繼續了 太恐怖了 因為人類根本就控制不了自己把高科技用在正途,5.0,2019-09-06 14:53:24
1941676736,95856c838dc852e7643364720984c4d3,1291843.0,无论是从哲学深度，科幻前瞻性，游戏般的想象力，还是那些超拉风视觉冲击极强的动作场面，这部开创了“子弹时间”的电影20年后看都依然震撼。,5.0,2019-09-06 15:33:32
364198569,2f69a3267f15163fc6dddcea8bedbdbc,1291843.0,应夫子桑爱好。。。看了一下。。。还好不难看。。。不然依我的风格决逼不会看这个。。。。,4.0,2011-03-11 15:25:28
575504829,3d6c17e0f12b7c63f91d238efe0708c6,1291843.0,最近看得一大堆科幻动作里最喜欢的一部吧，不过结尾那个死而复生有点受不了！男主角还挺冷酷的，一堆墨镜！99年...哼哼！,5.0,2012-09-01 21:56:52
71999490,2a297e5d385fdde9152b84eb1b299b1b,1291843.0,现实与虚拟交织 看得人云里雾里 怎么突然就从1999年跳到2199年了呢 不过场景打斗和超前意识都由衷地让人赞叹。,4.0,2008-11-12 14:25:17
1590572106,499e7eca8541e4be48861e8329f00cdf,1291843.0,"四星半。
起初是因为电影久远而感到别扭，最终是因为复活无敌而感到别扭。",5.0,2019-09-05 23:00:43
1615921656,41346efc41ba2dd3a0020d96a3295f8d,1291865.0,央6播的，第一次看黑白的印度电影，意外的还不错看。女主有种希腊女神般的美。,3.0,2019-01-06 23:02:01
1559836261,21cabe8bd86eace38847b6315c2694d4,1291865.0,当年轰动一时的印度片，电台里也总是反复播放录音剪辑，每首歌曲都耳熟能详，优美动听。（补记）,4.0,2018-12-08 00:41:08
1200588805,6cf44594c7982f7b79e03722ecbdf858,1291865.0,小时候老爸经常唱拉兹之歌，所以自己对这部电影印象很深刻。前一阵又重温了一遍，发现这部电影的剧情非常有哲理，逻辑清晰，想讲述的道理很明白。最初被冤枉了孩子很无奈长大后成了坏人，也得到了身为坏人应有的下场。男主角也曾误入歧途，但最后算是改邪归正吧，印度电影在这方面讲的还挺明确的,5.0,2017-06-10 01:45:42
909217392,e71a3b4177564515b4e5c3879e9b745f,1291865.0,50年代的神作了。对比一下不禁反思，现在的天朝、印度乃至大部分国家似乎反倒不如上个世纪上半叶的思想开放、先进了呢。又一想，是否经历了六七十年代全球的普遍激进，以及八十年代末的各种剧变，现在大家又有点回缩保守了？算是矫枉过正吗？,4.0,2015-04-04 22:40:38
1605042468,40dab0a1318ff610fbba6a1563505354,1291865.0,最典型的是诱人的虚构世界，英俊而正义的男主角，娇美善良的女主角，唯利是图的反面角色，他们会突然地歌唱、舞蹈、大笑、哭泣、咆哮和敞开心扉。,3.0,2019-01-01 14:38:56
682598898,73068ad4586c6759ff7a1ef9ba0a8b4c,1291865.0,缪尔达尔的循环累积因果经济理论是“龙生龙，凤生凤，老鼠生儿会打洞”的一个解释，电影中很有体现。阶层流动性、法律和道德、代际关系都是很重要的命题，印度在1951年拍出这么内涵丰富的电影，我非常敬佩。八卦一下，女人怀孕了得第一时间告诉男人啊，不要傻想着所谓的惊喜，不然越往后越扯不清……,,2013-05-20 14:05:47
33008851,91e322ae3d8bf3ecb47b6616a1275c00,1291865.0,丽塔跟拉滋船上那段对话美极了。女：别过来，再过来船就要翻了。顿顿顿顿。男：那怎么办呢。女（温柔无比的说）：那就让它翻好了。,4.0,2008-03-04 20:43:37
1558028686,eb5d3bc3d06b2cffca66d1de13d1ed96,1291865.0,音乐好听，歌舞美，把这部电影放到现在这个时代背景下来看也引人深思？原来很多狗血梗以前就有了。,3.0,2018-12-07 00:15:37
617960269,0bae083aaf85b1f4e96acc2355d7ecea,1291865.0,1951年印度拍出了这样的片。 另外最感动我的倒不是出身的问题，而是片子里良心审判法律的世界观。 最后是良心拯救了法官，在他看到那串项链之前，真的是良心拯救了他。,5.0,2012-12-22 22:48:06
838411821,9fe37cf7b9991041e94f2bf25e48bbb8,1291865.0,在这个拼爹的时代，看了一部经典老片《流浪者》，别有一番滋味。,4.0,2014-08-21 11:39:47
1876398017,8a44e25799186736798a3f2e588f77ba,1292050.0,嗨呀！看得老嗨了！好色啊！好肉啊！画面也好美啊！有谁能拒绝蕾丝束胸衣和吊袜黑丝呢！！！看得想手冲！【就是没有,5.0,2019-07-26 18:30:35
374744451,d0ccb44b9d136f541c6242ab0ffc46c0,1292050.0,哈，挺不错啊。一开始还在心里骂这特么的是在讲什么啊。后来就好了。易装为什么是一颗孤独的星球，大家都懂的。常人世界把他们视为怪物和外星人，其实到底是如何呢每个人心中自有评判。这里面似乎还在讲，性关系可以是无限的，任何对象都能生发出奇怪的可能性。,4.0,2011-04-05 22:11:46
315798403,795643283ef24b7bcbcdfb0a935551fc,1292050.0,Frank妖娆得来，苏珊萨兰登那时候就很媚。歌曲最棒，本来就是因为看了Glee那一集才找来看的。,4.0,2013-01-02 18:14:15
24502722,3de4fe2f440c40f89d8d167724366d9d,1292050.0,Curry太粉艳了，他一出场一脱袍子我忍不住哇唔大叫一声！！！！苏珊萨兰登年轻的时候就已经很风情啦~~,5.0,2010-11-07 14:55:56
343099202,70fa5fcea46a8f9cf4cd067c9bdec22e,1292050.0,我不知道该说什么  在一切正常的时候  还觉得歌舞的表达没那么傻帽 但是一旦不正常起来就真的很不正常 也许在那个年代看来 造型已经相当惊艳了,2.0,2011-01-21 12:57:36
640651879,a443556ac8d045a17b67ff0bf3882e9e,1292050.0,"Wow, so weird, ridiculous! 来句关键词：lost meaning. ^u^",5.0,2013-02-08 00:14:54
294439813,ae150d3a05bb3f7d7dcd30bede81bad2,1292050.0,开篇的烈焰红唇十分瞩目，肥仔艾迪出现的那段摇滚更是最爱，然而它仍旧荒诞到有些叫人吃不消......,4.0,2010-09-17 17:06:48
455872367,dccdd41afb4b43077c22188c46ce325c,1292050.0,怪异电影的永恒经典，如果你不爱这部电影，只能说你没有一颗Cult的心。,5.0,2011-11-10 07:31:31
651012301,e9aa5bc177ac97b7bdcba63cde6a43ea,1292050.0,尽管所有人都在讲这片子是cult片之王，可是我还是没有那根欣赏它的神经，我看不懂，我也不爱歌舞片。,3.0,2013-04-05 00:33:57
48271963,279da27d6fb2bccf04ec7b2a79061897,1292050.0,有外星生物、变性实验、易妆癖的出格品味，有科幻、恐怖、爱情、歌舞的杂揉风格，怪人不防一试。对影片竖中指，对原声挑拇指。,4.0,2008-07-08 20:57:39
478466077,801d67a2ea755933bd1c3e6b24363911,1292212.0,这部电影也是英语老师放给我们看的，爱情就是，为了你，可以放弃一切，包括生命。,4.0,2012-01-05 16:43:58
2476491,465b4b7a150a7ada39f1ad982da9091e,1292212.0,"""You don't know what a pear tastes like?"" “I don't know what a pear tastes like to you.""",3.0,2006-04-17 12:17:11
1916316374,5917c479b385711d8336c2d43f405405,1292212.0,有秃头迹象的凯奇+有脸部崩坏迹象的梅格瑞恩+令人迷惑和尴尬的白痴剧情,2.0,2019-08-19 18:13:52
345396296,35039a8f8c7070cac79fdebe3db90886,1292212.0,我要被歪头忧郁Cage笑死了……谁让我更爱原作呢……Meg还是挺漂亮的，但是这片子实在不如《90男欢女爱（当哈利遇上萨利）》，Cage肯定要憋死了，90%时间都在匀速装忧郁……,1.0,2011-01-26 13:15:25
1000401203,85dee7d70efce17a9409dc700fa2ea9e,1292212.0,他们像两个同病相怜的孩子，脆弱，看了太多生离死别，依然无法阅尽沧桑——有种情绪叫做悲悯。剧中音乐很美。,3.0,2016-01-15 23:34:03
1921721873,b90d001ff86c8015b899be524f5c5379,1292212.0,当年的你不但能拍动作片，还有这样爱情又文艺的佳片，凯奇大叔你什么时候才能找回你自己？ps，两首插曲非常好听,4.0,2019-08-23 12:58:51
502625850,e75e015f869e814b2d7024d4816b45b2,1292212.0,"又重温了一次天使之城，还是很感动，尼古拉斯温柔的眼神让我读出了沉郁的天使所特有的忧伤。还有音乐，简单的配乐，一种不食人间烟火却悲悯万物的感觉，当片中出现那首《Angel》时，醉了，碎了...... 
可是和天使的爱情再怎么美好，也不如现实中那个叫你起床和你吵架扯着你走在马路上的邋遢家伙来得实",5.0,2012-03-01 18:16:05
658557999,ff246df3a3c224c575ddf00c46b04bdc,1292212.0,Fall in love，坠入凡间为了爱。多么动人的爱情故事，只为了闻到她发丝的味道，只为了触摸到她的感觉便牺牲永恒的生命。好怀念当年的凯奇大叔，如今大叔都等于烂片之王了。★★★★,4.0,2013-03-24 23:39:46
237836813,5bff10e69ccc486d727bb46a34027348,1292212.0,"-let's go.-where we go?-i don't care.-do what?-anything.
ps.尼古拉斯凯奇的手好漂亮，还有眼神。",4.0,2010-04-07 15:50:52
1876910186,3d38e8443279aa489879bc2f87860489,1292212.0,我愿意放弃永恒，只为闻到她的发香，触碰一次她的手，吻一次她的唇。看这部电影好像是在看自己的故事，那段时间正在读的《流动的盛宴》，戴斯和玛姬在一起后屋子里的洋甘菊，一切都是这么熟悉。,5.0,2019-09-04 15:47:01
716836231,2023a9b8f269c6ab569f2a347346e4b0,1292289.0,女人给自己泡的一壶茶，味道每一次品尝都不一样。就像他们在探讨剧本，才恍然，原来，很多的错过和命运，只是因为每个人都站在自己的角度看问题。在感情中，女人总是很容易带着猜测，不由分说的去否认，却忘记了爱的人在背后的付出和真心。其实，爱情真的就是一场游戏，投入了就不要在乎什么输赢,4.0,2013-08-18 18:42:51
357065409,13b25efac39891c10481703a5303dcac,1292289.0,"短发的梁咏琪!!!!短发的梁咏琪!!!!
长发的金城武!!!!长发的金城武!!!!
穿校服的梁咏琪!!!!穿校服的梁咏琪!!!!
弹吉他的金城武!!!!弹吉他的金城武!!!!
T T差点就以为我免疫，还好没有，还好没有。。。",4.0,2011-03-01 01:21:03
1876194467,9ba08a22bcd21d8d58b132e2b16c2ca6,1292289.0,浩君爱小柔更多一些，也更成熟更隐忍。小柔一直在向前走，浩君一直不肯变也没有变，不在一个频率的两个人，有缘无份。结尾的照片杀泪目（七夕特别节目 很久没这种安排了笑 以前这种节日可是专挑分手片看）,3.0,2019-08-07 23:25:52
371274634,70b411ca3a35d76fc07691f42352bc6b,1292289.0,"引：“其实，当我们回忆时，让我们萦怀的并不仅仅是那个人，那件事，而是那段已逝的岁月，因为我们知道，我们再也回不去了”
当我们变得冷漠、虚伪、不知所谓的时候 回忆 也就不再那么苦涩，刺痛心扉。
端午的午后 邂逅这样的一部电影 实在是一种恩赐 感谢张艾嘉 重新刺痛我麻痹的神经",5.0,2011-06-07 14:53:05
227549578,c56696c3250e7ecc023786be1e80c956,1292289.0,“为什么他们不在一起呢？他们都没有努力争取过哎。”“努力过了又能怎么样呢。”人都说剪辑烂，我却觉得顺，小柔的故事-浩君的-陈莉的。镜头精心调度，不容易看串了。张艾嘉是小柔，后两个故事是不停的浪潮，慢慢拍着小柔原来那块石头，情绪也跟着，一阵一阵。不过女同以及两人结婚这设定是几个意思？,4.0,2013-08-26 20:57:47
246171271,cd3b69f9bae0eeeab75cca922c251d12,1292289.0,经历了岁月的沉淀  感情依旧没有改变...     果然 莫文蔚演的那个角色跟浩君结婚了 很喜欢老莫表白的那一段  可惜莫文蔚是来打酱油的   张艾嘉是个有才的女导演  音乐很好听,4.0,2010-04-30 22:41:11
292464486,337448f929de6e5e9d9fea6416ab0143,1292289.0,电影的整个过程，都有无数的话想要说。每每看着别人的故事，瞧，那说的不就是我吗，结果每一次，对面的人都不是你。自己还年轻总是在不停地在遗憾中追求完满。八九十年代电影怀旧的画面，蹩脚的国语配音，洋溢的却是浓浓的温情。希望电影结束能够有一个深深的拥抱，把我所有的爱都给你。,5.0,2010-12-03 02:01:41
646389892,fac3703f24768e9c74b879903bcceaab,1292289.0,比较现代的电影叙事，叙述者出现在电影中，叙事者同时也参与到剧情中。里面对于现在的我还有点怀旧的味道，喜欢,5.0,2013-02-21 19:06:36
96584730,32b9368b0d6edac78eed1049434f765b,1292289.0,十年后重温这部老电影 感动依旧。剧中主人公20年的苦恋，而自己从遇到这部片子也过去了十年，十年自己收获了什么...,3.0,2009-11-02 18:32:24
1882250412,a8cd1671e5f58395cdc6902f2ec53aa6,1292289.0,"最打动我的果然是结尾云层照片背后的“1992年 很冷”，像是看到一个横跨二十年的告白…和岁月的童话里“晴天阴天下雨天 你喜欢哪一天”一样的浪漫。（BTW, 谁会不喜欢少年时代的金城武呢！）",5.0,2019-07-30 09:00:19
1884292977,43872d106dd4cfaba56977f3e30f620c,1292339.0,前半段像性喜劇，後半段是單純得有點傻的愛情電影。還算有趣，但執行可以更完整。,2.0,2019-08-01 02:01:24
657766396,1f6d0d7511d4987696d0837fd081f5a9,1292339.0,93分钟的电影看起来感觉只过了30分钟，情节微傻，傻到让人轻轻一笑轻轻开心。杨佑宁和Jason在里面还真是年轻一比,3.0,2013-03-23 11:10:08
43686802,23e81d7437d55f9910ae278891ae3fc3,1292339.0,万能的天神，我叫白铁男，我不信教，所以很少求。我知道这世上这世界上有种东西叫爱情，但是有勇气的人才能看见它。过去我没有，但是现在我有了。所以我希望你可以给我一个机会，我不贪心，数到十我就放弃。1……2……3……4……5……6……7……8……9……10……,2.0,2008-07-13 12:16:22
