COMMENT_ID,USER_ID,MOVIE_ID,CONTENT,COMMENT_TIME,RATING,label
792660198,001c0ec3855e2b98e9a38b3552d95e72,24741641,跟上部一样，“精心包装的外表下只有一颗简单的心”。娱乐片，不过似乎结束后观众呼声最大，很好理解：巴黎航拍，街景，比赛的激动人心，环法这一符号意义以及剧中无不体现的自嘲法国式的“二”以及讽刺说英语的西方佬等等足以让老少男女观众肾上腺素分泌迅猛、高潮迭起了。兴奋剂事件是个大BUG。,2014-03-31 23:42:00,3.0,Train
792664105,001c0ec3855e2b98e9a38b3552d95e72,20276525,这部是个大惊喜。完全能跟老波斯基的系列片子做比：随着剧情的进展，被隐藏的人性恶被一层，一层，一层地剥离直至最后的“赤身、裸体”相对，看得相当过瘾！在剥离伪善的同时，导演又融入了一切隐藏了人性恶的手段，就是生活与人的关系。人物形象饱满，趣味极浓，民族性十分彻底，演技台词一切都棒极了,2014-03-31 23:56:34,5.0,Train
847713131,001c0ec3855e2b98e9a38b3552d95e72,20561487,全片采用静止机位在仅10余平米的厨房、门廊的逼仄空间下展现11人和一猫一狗的一天，无任何调动、情节进展，演员走位、日常对话的荒诞性实验性，交穿叉叙述，运用空镜、长镜以及十分细腻出色的构图效果、特写和恰到好处的提琴背景乐，观影过程也变得十分有趣。导演是电影学院的学生，运镜功底实在了得！,2014-09-22 10:06:58,4.0,Train
904751573,001c0ec3855e2b98e9a38b3552d95e72,24756658,一些镜头做得非常不错，充满质感及情感流露。故事性其实蛮强，但情节开展的时候主线未把握住进而故事全乱，人物关系发展变得不知所云，一头雾水。仅靠身材颜值撑场的电影永远做不了美媳妇跟好丈夫。,2015-03-20 13:27:12,1.0,Train
1008086173,001c0ec3855e2b98e9a38b3552d95e72,25813821,Q&A导演那一副吊儿郎当目中无人的样儿，能写/拍出什么好片。对这种基于金钱下的无病呻吟且欲表达人性的设置，之恶俗之烂之垃圾之莫名其妙，看完简直拿刀想捅死自己。,2016-02-06 05:14:52,1.0,Train
1015692657,001c0ec3855e2b98e9a38b3552d95e72,10484117,导演在谈及斯内普教授时对他顶级的人格魅力，精湛的表演技艺，对剧本和导演/他本人的无限尊重等等赞美之词溢于言表，让人鼻子酸酸的。,2016-02-27 02:54:23,4.0,Train
1034872757,001c0ec3855e2b98e9a38b3552d95e72,26326696,罪与罚与释与念。但一个法国人有意或无意地以战争胜利者的视角通过宗教的极端作为载体来叙述苏波德这一矛盾体，我总觉得有些取巧。主要情节到位，故事流畅，镜头简洁细腻，结尾感人。有趣的一点：Q&A时Prof Maltin被这位优雅迷人的法国女导演迷得都不晓得咋问问题了：）,2016-04-24 01:56:00,3.0,Train
1079356793,001c0ec3855e2b98e9a38b3552d95e72,1294191,变反常规的心灵救赎为接受自我、他我置我于“死地”却主动不求“生”的心路历程片，题材较为特别：为了忠于自己挚爱的艺术，女主主动面对与接受最大的悲苦戒律，甘愿自我“放逐”式的做法与弟弟的追寻“正常“”生活的逃离形成鲜明对比。导演对和歌的衰落外来的冲突以及民族性的坚守，刻画得有力深刻。,2016-08-30 15:06:45,4.0,Train
1146743205,001c0ec3855e2b98e9a38b3552d95e72,1308597,没发现有什么特别之处，整体叙述四平八稳，表演动作“僵化”严重，不自然，故事编排与原作比丢失了很多“惊变”感了。对田园的用色场景的打光看起来较为舒坦，几处滤镜的使用也更加写实，当时人的观影感肯定是爽爆了。寺山修斯5年后把滤镜的功能发挥到了极致，此后再看田园片，都无出《田园祭》右了。,2017-02-04 03:47:05,3.0,Train
1303956573,001c0ec3855e2b98e9a38b3552d95e72,26930375,"不能忍。欧美如今的电影在""政治正确""的道路上越走越远，回不了头了。",2018-01-11 05:42:22,1.0,Train
1360134381,001c0ec3855e2b98e9a38b3552d95e72,26791455,有点小小感动。节奏较慢，镜头拿捏细腻，配乐与人物活动配合精准扣人心弦，靠画面非对话引导剧情走向，全程含蓄克制却欲表达隐忍无奈和某种孤独无助，比较成功。但是，未能好好呈现杀手与被救角色之间精彩的故事，亦及未能服务于好好地讲述一个故事的内核，有种强调形式忽视内容之感，有些可惜。,2018-04-19 14:42:37,3.0,Train
1438217075,001c0ec3855e2b98e9a38b3552d95e72,26985857,桂美伦的演技简直了！内地年轻女星里能演过她的寥寥可数。反派整体演技强过正派。当前中国为了宣扬警务系统正面形象，搞的一系列片子不是演技差就是角色蠢行动愚智商笨，真真的是弄巧成拙。这片子里的男一号警察全片的表演就像是一个恶意化古天乐妆的傻X，完全没有存在的意义。,2018-08-16 05:13:41,2.0,Train
1919248200,001c0ec3855e2b98e9a38b3552d95e72,1295733,孙杨长得很像杀手哈哈。还行，老牛仔的演技跟杀手比实在太逊色了，不过也不需要看老牛仔的演技，看气场就成。,2019-09-01 14:18:06,4.0,Test
602514867,003ceaf93c27d9c78a1574df99708f7b,1294434,梁朝伟太特么帅了吧 台词给的很吝啬 剧情晦涩 越南人都是玩命派演员 做了那么多你不想做的事 你会快乐吗,2013-07-06 12:27:33,3.0,Train
605350305,003ceaf93c27d9c78a1574df99708f7b,1301434,到底是我的问题还是电影的问题 真心受不了这打斗场面 两分是给最后的矿车逃难的 很有意思 神庙逃亡2就是借鉴这里的吧,2013-07-20 13:36:51,2.0,Train
714928812,003ceaf93c27d9c78a1574df99708f7b,6792169,这就一二逼窝囊废 这对老夫妻晚上睡觉分两床睡是要闹哪样啊 怪不得他老婆整天一副苦逼脸 穷人的快乐很简单很容易满足的 俄妞美呆咯,2013-08-13 19:20:07,2.0,Train
720385493,003ceaf93c27d9c78a1574df99708f7b,1428107,现实中哪有这么多爱管闲事的傻逼 弱智的打斗场面都能死了一半傻逼 最后搞不懂的是一把破手枪子弹真鸡巴多。,2013-08-28 00:14:09,3.0,Train
722697710,003ceaf93c27d9c78a1574df99708f7b,24706498,日逼我还以为是欢太平洋 擦看完之后才发现不对劲 都是请的临时演员吧我草草草 满满槽点 福分滚粗,2013-09-03 16:30:06,1.0,Train
729887475,003ceaf93c27d9c78a1574df99708f7b,1874704,原来电影还可以这样拍啊  把平时人的胡思乱想都拍出来了 很棒 算cult级么,2013-11-09 21:29:41,4.0,Train
794178722,003ceaf93c27d9c78a1574df99708f7b,21360412,老虎牙太可爱了  挺有新意的街舞电影  就是中文版配音太坑爹了  各种违和啊,2014-04-06 10:48:14,4.0,Train
603677014,003ceaf93c27d9c78a1574df99708f7b,1292757,小时候看的时候只记得小蟋蟀在敲打鲸鱼的门牙  现在看了一遍满满的回忆  只是时代有时代的局限性  现在看来是没有以前看的有意思,2014-04-10 19:44:09,3.0,Test
613838587,0065c56fd1c429e8b1b80c12e3d5ca87,1353728,don't judge me by my appearance,2012-12-09 17:41:32,3.0,Train
650217229,0065c56fd1c429e8b1b80c12e3d5ca87,3001186,十分强大的卡司 并不是以剧情取胜 而是里面奇幻的场景和美妙的音乐还有旅途本身的意义让观众被吸引、感动。,2013-06-25 22:22:36,3.0,Train
715304816,0065c56fd1c429e8b1b80c12e3d5ca87,20514781,唔 恐怖不够 立意不够  我都已经能一边看着这种电影一边吃蛋糕了 虽然中途按了暂停平伏心情,2013-08-14 19:17:50,3.0,Train
719206207,0065c56fd1c429e8b1b80c12e3d5ca87,1295799,冷门片 和深蓝的故事架构相似  发现演而优则导 但是有的人还是安心演戏就好。,2013-08-24 22:32:48,2.0,Train
758604832,0065c56fd1c429e8b1b80c12e3d5ca87,21937452,不知道该怎么说，从狩猎到7号房间到熔炉到许愿，这个世界本身就存在许多剖开人性本质后发现的肮脏与血腥，做一个好人的定义不只是个人的乐于助人乐善好施，因为单凭怜悯之心和微薄之力是做不成什么事。要好好保护自己保护好身边的人，在有所成的时候担起社会责任。,2013-12-28 20:27:13,4.0,Train
776230872,0065c56fd1c429e8b1b80c12e3d5ca87,19976850,总体来说还不错，对于小时候的初吻刻画不够，从两个结局转换时太过生硬，音乐不错但是插入时不够自然，女主的演技不够好无法接受特写考验，如果加点喜剧色彩，一点幽默语言或许会更好，当然也可能是因为德语到英语的翻译问题,2014-02-11 22:55:11,3.0,Train
777096126,0065c56fd1c429e8b1b80c12e3d5ca87,1301675,整体看下来不知道想表达什么，最后引用圣经还有另一个翻译版本说一粒麦子的死亡可以拯救更多的生命。难道昆丁是那粒麦子？朱丽叶比诺什有天生的特质演这种类型的电影，而法国电影的细腻是其他国家很难企及的,2014-02-14 16:44:17,3.0,Train
779106362,0065c56fd1c429e8b1b80c12e3d5ca87,1794309,再多一点阴郁和黑色估计会好一点，非OZON的风格，好多场景后面是布景。,2014-02-20 18:34:08,2.0,Train
894619019,0065c56fd1c429e8b1b80c12e3d5ca87,20444938,一些小配乐还不错，女主的衣服都很美，恋爱时互相猜忌，就像阳光总带着紫外线一样难免吧,2015-02-17 22:16:54,3.0,Train
911090886,0065c56fd1c429e8b1b80c12e3d5ca87,19899661,很有午夜巴黎的感觉，BGM都很好听，生活安定之后等待美好的爱情，我可以做自己不用迁就任何人。很少有认真看到电影结束的，片尾曲给人一种宁静感，喜欢,2015-04-09 14:33:27,3.0,Train
963516851,0065c56fd1c429e8b1b80c12e3d5ca87,6424170,好温暖好开心，一天的疲惫都没啦。桥本爱超级纯。和爱的人生活在一起感觉特别棒,2015-10-01 00:23:51,4.0,Train
1061077032,0065c56fd1c429e8b1b80c12e3d5ca87,21663570,没用心看，头疼。颜值都还不错，书中女主像苏菲玛索（床上的时候）,2016-07-12 00:52:56,3.0,Train
1256936850,0065c56fd1c429e8b1b80c12e3d5ca87,25962528,妈妈最后还是靠不同的男性改善生活 导演兼主演居然是汤姆克鲁斯前妻 掏出500美金的时候那滴眼泪太真实了 全篇演技都在线 单身母亲、异装癖好友、心脏病暖心大叔、文采很好的少女萝莉、还有各种男人balabala,2017-10-15 00:00:06,4.0,Test
584089950,011ec004b3137ab4d616d51a146bc208,1305460,以我看柯南多年的经验来说 自杀是会灼伤脸部的 总之电影就想表达个卧底很苦逼 警察也是人 云云 但是叙事性 和 镜头语言 实在难以恭维 结局一样狗血,2012-09-25 16:43:47,2.0,Train
631699266,011ec004b3137ab4d616d51a146bc208,1297050,那个年代 邦德就是艳遇和无敌的代名词 这次加入了空间战争和冷战阴云 应该是当时的主流动作片 大制作,2013-01-18 23:22:27,3.0,Train
635713667,011ec004b3137ab4d616d51a146bc208,1863955,剧情狗血 戏说外加分娩流产占了主要篇幅 其实亨利八世还是很不错的一个国王 就是死脑筋非要生个男娃 可惜那时候没有陕西生殖医院····  本来两星足以 可是有斯嘉丽···· O(∩_∩)O~······不过本片倒是勾起恶补英国历史的冲动,2013-01-27 23:29:48,3.0,Train
641980087,011ec004b3137ab4d616d51a146bc208,1295560,平淡中更显康纳利力不从心···· 过多的追逐的镜头减去应该能更好,2013-02-11 22:41:29,2.0,Train
651231209,011ec004b3137ab4d616d51a146bc208,1292938,该有的都有了 我觉得仅次于 第一部 前十来部007最好的之一,2013-03-05 23:01:17,4.0,Train
654889685,011ec004b3137ab4d616d51a146bc208,1294395,较之前各部007特级都是超赞的 只是故事性依旧很弱 不过 so what,2013-03-15 19:37:31,4.0,Train
679047950,011ec004b3137ab4d616d51a146bc208,1292845,罗杰·摩尔收官之作 又赶上科技革命和女权解放 可以说影片出现007历史最强女性角色 另外邦女郎看着蛮像苏菲·玛索的···,2013-05-11 21:56:36,3.0,Train
694460486,011ec004b3137ab4d616d51a146bc208,1292573,还是喜欢罗杰·摩尔版本的007 道尔顿显得有些拘谨 Hold不住场面,2013-06-18 22:55:03,2.0,Train
644725124,011ec004b3137ab4d616d51a146bc208,1301234,屋漏偏逢连阴雨 柳暗花明又一村 除却真是的惊心动魄外 美国社会中低层生活之易碎程度 可见一斑,2013-07-31 11:12:09,4.0,Train
717315737,011ec004b3137ab4d616d51a146bc208,1300106,这是最好的夏天 喝酒 恶作剧 甚至在学校接吻都无人能管 这是最坏的夏天 成熟 分手 责任 决定是否走出去读书成了比读书还困难的事情 这是高中的最后一夏 这是卢卡斯的六十年代美国青春浮世绘,2013-08-19 21:47:47,4.0,Train
717610091,011ec004b3137ab4d616d51a146bc208,1792922,完美展现六十年代底特律黑人音乐 凯特·哈德森感人的声线弥补了角色头重脚轻的弊端 很少见的是艾迪·墨菲的演技爆发 当年输给阿金有点可惜,2013-08-20 16:48:17,4.0,Train
721438247,011ec004b3137ab4d616d51a146bc208,1293316,1.0版本的可汗之怒果然经典 虽然剧情缓慢 可是老可汗的胸肌果然是亮点啊 Spock的牺牲也比新版更震撼 羡慕看着ST长大的一代啊 Live long and Prosper,2013-08-31 13:54:05,4.0,Train
671336539,011ec004b3137ab4d616d51a146bc208,1293715,宪政之下 才有人人平等 自由背后 才会东窗事发 至于批判人家总统政治黑暗或者羡慕人家新闻自由的 都是隔靴搔痒 自我YY,2013-09-21 21:58:16,5.0,Train
733723368,011ec004b3137ab4d616d51a146bc208,1295225,罗密欧与朱丽叶的框架 美国六十年代婴儿潮和移民潮的问题 歌唱及格舞蹈大爱,2013-10-08 22:12:05,4.0,Train
738013399,011ec004b3137ab4d616d51a146bc208,1293889,唐人街 生存之道就是“睁一只眼闭一只眼” 虚无 悲观 无助充斥着影片每个角落 结尾的黑色点睛之笔更像是一把尖刀插入了人的极端邪恶之心 更可悲的是与片名相关的某地 正上演如此般一幕幕悲剧,2013-10-22 22:47:11,5.0,Train
989452632,011ec004b3137ab4d616d51a146bc208,1293348,节奏稍显拖沓 不过故事逻辑严密 人物各具特色 灾难片中的翘楚,2015-12-20 22:34:18,4.0,Test
649578171,0146ccd6c2f7497991419a29deaebf09,3032884,西北话听着灰常亲切，场景很优美，故事讲的也清楚~作为新疆本地大手笔的主旋律电影，这个电影是优秀作业~,2013-03-01 20:34:15,3.0,Train
651180707,0146ccd6c2f7497991419a29deaebf09,2042261,很难相信我看完了这么一部镜头模糊字幕也不全的电影= =不了解历史的我不敢评判是非曲直~真相很多时候成为了牺牲品。他从来不是英雄，只是一个真实的，勇敢的，守卫深爱的墨西哥的战士。,2013-03-05 21:15:18,4.0,Train
667079437,0146ccd6c2f7497991419a29deaebf09,1304004,快吓死我了……忧闭症自闭症幻想等等其实是最吓人的有没有……神马叫一身冷汗，我老是觉得其中某一个人要变身僵尸可是一直到最后也没有，，，555今天不看了……睡觉去……,2013-04-13 22:40:57,5.0,Train
1329307926,0146ccd6c2f7497991419a29deaebf09,27605669,是字幕组加的冷幽默吗，为毛一股若隐若现的恶搞感……看完觉得冰粉好可怜，没得看正餐就看看这种……,2018-02-22 18:37:11,4.0,Train
1517021014,0146ccd6c2f7497991419a29deaebf09,27008105,将一个集团的恶集中到一个人身上，看到他被审判，就可以平息其他的恶吗？,2018-11-10 22:53:05,3.0,Train
1589418734,0146ccd6c2f7497991419a29deaebf09,1308802,应该更紧凑一些不会觉得拖沓了，开头有点乱，然后答案自己出来了就觉得emmmmm,2018-12-28 21:34:56,4.0,Train
1720037055,0146ccd6c2f7497991419a29deaebf09,1297012,教父是造了什么孽被酱紫恶搞……以及我为啥选了这么个电影看到四分之三实在只想闭着眼睛吃炸鸡了……,2019-03-17 22:40:42,3.0,Test
1395674174,015680764508559f9d897a1cfa309552,2027775,"3.5 
黄宝拉和林秀晶傻傻分不清楚 
把刘亚仁的影集从今往史倒着看你会有别样的见解
原来金惠秀的胸一直都这么大
家永远是家 不管是破碎还是分离  ",2018-08-08 23:54:12,4.0,Train
1471945187,015680764508559f9d897a1cfa309552,2568081,昌丁大哥真的很不容易，虽然近几年烂片倍出，但翻看之前的还是挺不错，光州背景下的小人物的爱，细节出偏有出入但不碍事。会一直支持,2018-10-03 01:07:08,4.0,Train
1516955008,015680764508559f9d897a1cfa309552,1308802,千禧年一部的黄金配角悉数出镜，全程捕捉金允石老爷子，是块金子总会发光。主线太弱，着实可惜。,2018-12-09 11:21:44,3.0,Train
1723169979,015680764508559f9d897a1cfa309552,30157153,在印度电影院看的，全场观众笑得前仰后合！因为语言不通，开场就开始睡，不过演的确实很有感染力,2019-03-20 19:09:30,3.0,Train
1750264453,015680764508559f9d897a1cfa309552,27176742,"i try and i made it！
成功得太快，大环境铺垫太冗长。",2019-04-13 10:43:24,3.0,Train
1841514492,015680764508559f9d897a1cfa309552,26425533,前面起色太好以至于后程乏力，题材故事更贴近生活，未来十年以至于二十年会有很多返乡青年吧。太真实太真实,2019-07-01 19:44:23,4.0,Train
1458869730,015680764508559f9d897a1cfa309552,5361544,何德何能跟集结号比啊！‘‘噢！我的兄弟’’都9102了，怎么还是这些屎一样的配音,2019-07-17 23:56:46,3.0,Train
1868870338,015680764508559f9d897a1cfa309552,1316627,和（第十二个人）简直不要太像，剧情较为拖沓，与其说是逃亡不如想在公路旅行，并未拍出逃亡回家的苦难不易。两者相比还是有一定差距的,2019-07-24 19:54:02,4.0,Test
1195204779,01c060b9f5304156eb52d797d4acc47d,11518990,把这部电影和今天Alpha GO与柯洁的比赛放在一起看很有趣，柯洁输了但是现场包括整个围棋界都充斥着一种轻松包容的气氛，显然主角没有这么好的运气。,2017-05-27 21:34:59,,Train
1371118462,01c060b9f5304156eb52d797d4acc47d,26352592,很棒，我也用中二对抗过这个世界，很有共鸣。女主演的非常棒。#豆瓣评分已死#,2018-05-10 00:48:32,,Train
1411368508,01c060b9f5304156eb52d797d4acc47d,26873005,设定非常好，但是时长原因导致节奏过快，削弱了一些禅修对人物的影响。反派还是很棒的，尤其和五卫门相互照应。,2018-07-21 13:50:35,,Train
1623423756,01c060b9f5304156eb52d797d4acc47d,30223840,英国 Roger Stone。电影想涵盖太多，显得十分散乱，对政治的许多反思一带而过，无法深入。这样大体量的事件，适合拍剧。,2019-01-11 22:32:36,,Test
409057077,024fae3469d7998a866ccb2132bb5782,1437684,很粗糙，有点流俗，但看得人真TM难受。我其实挺喜欢林依晨的，第一次演电影这样自然挺好的。其实小英不弯吧，太单纯了。很让人心疼，不想再想了。空气中似乎有海风的味道，咸咸的。,2011-07-01 02:43:10,3.0,Train
487776023,024fae3469d7998a866ccb2132bb5782,1440099,两年前看的。。fi果然大部分片子都是被虐的很惨。。最后的长镜头哭戏还是有一定水准的,2012-01-27 22:34:41,3.0,Train
536343163,024fae3469d7998a866ccb2132bb5782,1308655,"这应该是我HC阿祖的起点..？从小阿祖就深深地扎根在我心里了呕.....唉谁都幻想着一个区海文呐~＂我没有温柔,唯独有这点英勇~~~＂",2012-05-25 23:43:05,4.0,Train
562216024,024fae3469d7998a866ccb2132bb5782,1301968,估计只有黎姿和王祖贤跟吴彦祖滚床单我没脸嫉妒。。蒋怡什么的就算了吧。。,2012-07-30 08:41:20,,Train
750963292,024fae3469d7998a866ccb2132bb5782,1307115,原谅我除了狄龙的帅脸一切都无法欣赏。。。岳华年轻时候真是不好看啊 为什么老了以后风度翩翩一表人才的呢！！！,2013-12-04 23:03:45,,Train
849345987,024fae3469d7998a866ccb2132bb5782,1484236,我为什么在补阿祖的片时忽略了这部居然在上课的时候看了全片...卡司真心诡异...二小姐和唯唯拍拖...还有黎耀祥...还有我特么到最后才发现那是叶佩雯啊我去！,2014-09-28 18:06:32,3.0,Train
1032366092,024fae3469d7998a866ccb2132bb5782,26593059,只有为了我榕，我才会千里迢迢去丰台看电影……实话说是个合格的爆米花片，但也仅限于此了… 能够感受到我榕的轻车熟路，和overqualified…… 和陈松勇飙戏很好看,2016-04-16 20:14:26,3.0,Train
1065650192,024fae3469d7998a866ccb2132bb5782,26351867,前三分之二非常棒，流畅真实，虽然都是俗套，但董子健颜卓灵林柏宏甚至欧阳妮妮的表演都非常真挚自然。男女主一个北京人一个香港人，居然都在努力地说着台湾腔，而大陆人民却在一头抵制着集体劳动成果、一头争看草包鲜肉们的恶俗ip。,2016-07-24 17:27:46,4.0,Test
1015410691,025ef07dbca099e7366ac2a7658fa21c,3992627,吉普赛人与生俱来浪漫随性而自由的灵魂。镜头流畅、构图完美、色彩明亮，胶片的颗粒暗角和亮度闪动的小瑕疵都让画面更趋于动人。音乐出彩，开头集中营铁网化作拨动的琴弦，晃动的铁桶敲击行进中的马车奏出打击乐，一切构思都那么浪漫。白马与摩托并行奔驰的镜头入选本月个人最美榜单。,2016-02-26 10:28:05,4.0,Train
1144442249,025ef07dbca099e7366ac2a7658fa21c,26377370,甚至怀疑和去年在戛纳的那一群人看的是不是同一部电影。台词满吗？撕逼得炸裂吗？于我而言，所有的情感都表现得有理有据、充分，对看起来最讨人厌的安东万满是同情，唯一减分的不过是无休止的面部特写和45°俯视镜头。还有批评MV化的，难道是第一次看我多兰的片？不行有空要写个长评。,2017-01-31 03:37:23,4.0,Train
1270759664,025ef07dbca099e7366ac2a7658fa21c,26746856,#5th德国电影节#挪威风光大片、治愈系公路小片，毕竟是德国导演，对这种往大了说是克制，往小了说是无聊的画风已经有了心理预期。唯一一段不冷静的镜头，是父亲在山头四处寻找路易斯，突然让我想到那年夏天深夜歇斯底里地光脚在泥泞的马路上游荡，身后跟着你，从那个时候我们之间就无法和解了吧。,2017-11-13 21:20:40,3.0,Train
1296454474,025ef07dbca099e7366ac2a7658fa21c,26304212,前半段以为是《我是布莱克》，后半段开始有《两天一夜》的影子。手持跟拍总能营造出这种窥视感，节奏很干脆。是在进行像简介里说的批判吗？我却对男主角的疏离和心不在焉充满了同情。,2017-12-30 20:54:27,3.0,Train
1394956413,025ef07dbca099e7366ac2a7658fa21c,1299994,哪些人在叫嚣着革命呢？精力剩余又未开化的大学生，和以为生活在政治漩涡中心却早被逐出圈内的新闻记者。把“五月风暴”、中产虚伪、性欲解放、家庭关系各料入锅，最后烩出一桌出逃的荒诞好菜。人们都忙着罢工，没有上街的都在家做爱。童年和过去都守不住，但这丝毫不影响我们记得曾有过的轻松快乐。,2018-06-25 12:55:08,4.0,Train
1401549563,025ef07dbca099e7366ac2a7658fa21c,27107189,The morning is small，the evening is tall.尼伯龙根、空空如也、留在身后。,2018-07-07 20:40:51,3.0,Train
1553654577,025ef07dbca099e7366ac2a7658fa21c,1299457,阿莫多瓦怎么就有这样的魔力？！无论多么荒诞、戏剧性的情节，在他的世界里就像吃饭喝水一般平常。他真的太偏心了，且不说乐观、善良的基卡，就连女佣胡安娜、疯子电台主持人安德莉亚，在他的镜头里都是爱的牺牲者，勇敢而又坦荡。反观男人们，不是愚蠢、懦弱，就是暴力、自私、情欲熏心，是真的不行。,2018-12-04 16:41:16,3.0,Train
1615366240,025ef07dbca099e7366ac2a7658fa21c,1308607,明明是用荒诞不经的笑料，来反映日据时期台湾农民的生活状况，却在各种啼笑皆非的黑色幽默里，增添了一份无形的沉重感。隐藏在集体无意识的现状背后，是一套历史虚无主义的逻辑。旦夕祸福，食为民之大，中国劳苦大众的身上，天然就带有强烈的土地归属感和乐观主义精神，这是根。,2019-01-06 18:16:20,4.0,Train
1642319828,025ef07dbca099e7366ac2a7658fa21c,1292468,富有情欲色彩的「圣女蒙难记」，对「吃人」的宗教禁欲主义和等级制度进行了大力的抨击。但十分吊诡的是，在看似荒谬至极的献祭之后，拉斯·冯·提尔竟然笔墨一转，凡人得到救赎，天堂圣音传遍人间。对待宗教的暧昧立场，和《苦路十四站》如出一辙。也许，他厌恶的，仅仅是这种偏离原教旨的宗教异化吧。,2019-01-25 18:43:47,4.0,Train
1809525260,025ef07dbca099e7366ac2a7658fa21c,1303472,《双峰》剧集的补充视角，以劳拉•帕尔马的角度还原了这桩迷案发生的过程，进而从悬疑的犯罪故事中跳出，真正触摸到“双峰”宇宙那张神秘的大网。红房间内神秘的宇宙力量和人类深不可测的内心交织，劳拉成为人类灵魂中“恶”的牺牲品。恶魔捂住了少女的嘴巴，一步步将其推入深渊，下降、坠落、粉身碎骨。忏悔吧，为人类的恶忏悔，无论身处下降的哪个瞬间，天使终将会原谅你。,2019-06-03 18:34:20,4.0,Train
1818650078,025ef07dbca099e7366ac2a7658fa21c,1296230,小老头的文艺中年自我菲薄妄想症，文本决定了风格。当然还是要看电影，不然怎么说出那句“It’s from Casablanca.”,2019-06-11 14:14:25,4.0,Test
559336490,02d8f17146efb47a20ba3cda954a27ea,2042204,太！好！看！了！莫名其妙到最后还能讲出一个人生道理，明明里面全是蛇精病结果最后又好像其实他们才是活的聪明的人，简直是神经病的巅峰影片！！,2013-12-18 17:25:39,5.0,Train
767500006,02d8f17146efb47a20ba3cda954a27ea,10769695,"I believe  in fate, I believe in love.",2014-01-17 14:07:01,4.0,Train
803244610,02d8f17146efb47a20ba3cda954a27ea,25823111,刚开始还行，后来小孩突然变坏杀掉所有人的时候就开始觉得特别没趣了。,2014-05-05 12:01:52,3.0,Train
811960983,02d8f17146efb47a20ba3cda954a27ea,1882503,"“我一直想成为一个坚强的人，但是，不知道从什么时候开始很多事情我都弄不明白了。” ""就算进入别人内心也全都是看见讨厌的东西,,""   “不会的，一定不会的。”",2014-05-31 21:21:21,5.0,Train
813321810,02d8f17146efb47a20ba3cda954a27ea,5951244,无厘头元素很够，中间男女猪脚相遇以及南竹打斗场面非常冗长，害我为了消磨时间多吃了好几支烤串。被其中南竹的一个表情吓cry，熊猫真的很放得开。。。最后爱情专家说得一句话击中了我的心，憎恨和自我厌恶是改变不了任何事情的。三星半,2014-10-16 11:52:09,4.0,Train
